time,flux,flux_err
260.2160656876804,0.9984464049339294,0.0008854095940478146
260.216746867889,1.000587821006775,0.0008854652987793088
260.2174279483297,0.9994762539863586,0.0008847978315316141
260.2181090287704,0.9992552399635315,0.000884420529473573
260.2187900092176,0.9999499917030334,0.0008840625523589551
260.2194711896591,0.9999327063560486,0.0008837995701469481
260.2201522700998,0.9998670220375061,0.0008834022446535528
260.22083335030766,1.0001674890518188,0.0008831998566165566
260.2215145307491,0.9998182058334351,0.0008827659185044467
260.2221956111898,1.0011420249938965,0.0008828960126265883
260.2228766916378,1.0000618696212769,0.000882418011315167
260.22355787207925,0.9988626837730408,0.000881828018464148
260.2242388525192,1.0005648136138916,0.0008820793009363115
260.2249199329599,0.9993768334388733,0.0008815337787382305
260.2256011131685,1.0002567768096924,0.0008815604960545897
260.2262821936165,0.9990898370742798,0.0008811852894723415
260.2269632740572,0.9996858835220337,0.0008811217849142849
260.22764445449866,0.9996506571769714,0.0008809812716208398
260.22832553493936,0.9999569654464722,0.0008809437276795506
260.22900661538006,1.0000261068344116,0.0008808423299342394
260.2296876955952,1.000429630279541,0.0008808501879684627
260.2303687760359,0.9984032511711121,0.0008802996599115431
260.2310498564766,1.0004079341888428,0.00088072894141078
260.2317309369173,0.999430775642395,0.0008804555400274694
260.23241211735876,1.000934362411499,0.0008807737613096833
260.23309319780674,0.9993525147438049,0.0008803929085843265
260.2337742780146,1.0005801916122437,0.0008806760306470096
260.23445545845607,0.9994457364082336,0.0008804312674328685
260.235136438896,1.0000360012054443,0.0008805440738797188
260.2358175193367,0.9992256164550781,0.0008803776581771672
260.23649869977817,0.9988007545471191,0.000880222418345511
260.2371797799933,1.0010936260223389,0.0008808592101559043
260.237860860434,1.0016051530838013,0.0008818609640002251
260.2385420408755,0.9988617897033691,0.000880384468473494
260.2392231213162,1.0007133483886719,0.0008809243445284665
260.2399042017569,1.000672698020935,0.0008810323197394609
260.2405851822041,1.000530481338501,0.0008810135186649859
260.2412663624127,0.998785674571991,0.0008807588019408286
260.2419474428534,0.9994121193885803,0.0008808904676698148
260.2426286232949,0.9989303350448608,0.0008808686980046332
260.2433097037356,0.9999491572380066,0.0008812741725705564
260.2439907839507,0.9997449517250061,0.000881296000443399
260.2446719643922,0.9987786412239075,0.0008811515872366726
260.2453530448329,0.9986693859100342,0.0008811591542325914
260.2460340252728,1.0015679597854614,0.0008821582887321711
260.2467152057143,1.0003769397735596,0.0008818245260044932
260.24739628616226,0.9995539784431458,0.0008817556663416326
260.2480773663701,1.0004304647445679,0.0008821735973469913
260.2487585468116,0.9978407621383667,0.0008814873290248215
260.2494396272523,1.0006160736083984,0.0008823502575978637
260.250120707693,0.9999881982803345,0.0008823145180940628
260.2508018879016,1.000352144241333,0.0008825344848446548
260.25148286834883,0.9983444809913635,0.0008820606162771583
260.25216394878953,1.0000295639038086,0.000882680353242904
260.252845129231,1.0003771781921387,0.000882913707755506
260.2535262096717,0.9998345375061035,0.0008827811107039452
260.25420728987956,0.999052882194519,0.0008828119607642293
260.2548884703283,0.999140202999115,0.0008828771533444524
260.255569550769,0.9988890290260315,0.0008828800055198371
260.2562506312097,0.9998980760574341,0.0008832459570840001
260.25693171141756,0.9989802837371826,0.0008830886799842119
260.25761279185826,1.001391053199768,0.0008839364163577557
260.25829387230624,1.000044822692871,0.000883610628079623
260.25897495274694,1.0010286569595337,0.0008840032969601452
260.2596561331884,0.997662365436554,0.0008831541053950787
260.26033721339627,1.0011333227157593,0.0008840700029395521
260.26101829383697,0.9989822506904602,0.0008835215703584254
260.26169947427843,0.9999173879623413,0.0008838886860758066
260.26238045472564,1.0002368688583374,0.0008839768706820905
260.2630615349335,0.9992729425430298,0.0008838155190460384
260.263742715375,0.9978198409080505,0.0008834474720060825
260.2644237958157,0.9997687339782715,0.0008839425281621516
260.2651048762564,0.9995319843292236,0.0008838900248520076
260.26578595670435,0.9998969435691833,0.0008840060327202082
260.266467136913,1.0010565519332886,0.0008842154056765139
260.2671482173537,0.9993923902511597,0.0008837201748974621
260.2678291977936,1.0010056495666504,0.0008841916569508612
260.2685103782351,0.9994816184043884,0.000883807020727545
260.2691914584502,0.998887300491333,0.000883594446349889
260.2698725388909,0.9997953772544861,0.0008837361820042133
260.2705537193324,1.0005935430526733,0.0008837881614454091
260.2712347997731,0.999257504940033,0.000883415516000241
260.2719159799817,1.0005927085876465,0.0008837427012622356
260.2725970604224,0.9994943737983704,0.0008832843159325421
260.2732781408704,1.0000920295715332,0.0008833452011458576
260.2739591213103,1.0000736713409424,0.0008832888561300933
260.27464030151896,1.0000861883163452,0.0008832255844026804
260.27532138195966,0.9997815489768982,0.0008829237194731832
260.2760025624011,1.0001413822174072,0.0008830344304442406
